gene,cell_line,guide_id,n_cells_post_qc,deg_count,top_program,data_source,license
BRAF,K562,sgBRAF_0236,124,300,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0237,67,159,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0238,101,176,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0239,96,170,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0240,116,171,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0241,115,247,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0242,66,201,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0243,90,212,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0244,138,108,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0245,108,293,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0246,151,177,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0247,146,243,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0248,121,180,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0249,128,274,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0250,100,257,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0251,85,125,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0252,136,202,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0253,95,247,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0254,141,224,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0255,164,165,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0256,100,293,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0257,90,277,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0258,71,141,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0259,114,187,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0260,165,144,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0261,119,232,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0262,116,310,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0263,103,179,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0264,90,289,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0265,127,242,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0266,126,132,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0267,134,245,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0268,162,254,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0269,96,196,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0270,173,125,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0271,79,239,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0272,163,226,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0273,85,394,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0274,97,285,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0275,163,228,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0276,138,337,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0277,82,283,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0278,155,320,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0279,108,256,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0280,103,173,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0281,92,270,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0282,126,310,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0283,50,150,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0284,130,358,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0285,99,81,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0286,103,215,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0287,145,311,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0288,142,215,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0289,183,168,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0290,121,270,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0291,106,205,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0292,140,152,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0293,115,211,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0294,188,289,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0295,101,284,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0296,90,259,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0297,73,283,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0298,117,121,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0299,134,293,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0300,133,240,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0301,83,290,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0302,58,182,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0303,180,117,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0304,70,153,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0305,133,219,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0306,151,229,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0307,91,297,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0308,105,277,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0309,162,265,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0310,160,130,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0311,109,240,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0312,87,330,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0313,158,263,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0314,140,217,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0315,91,179,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0316,115,245,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0317,118,249,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0318,84,168,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0319,127,302,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0320,75,253,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0321,144,222,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0322,125,196,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0323,121,198,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0324,78,333,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0325,132,187,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0326,161,206,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0327,141,98,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0328,105,312,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0329,166,374,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0330,165,369,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0331,103,119,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0332,52,237,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0333,116,348,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0334,116,357,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0335,77,368,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0336,121,337,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0337,152,161,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0338,150,182,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0339,150,276,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0340,136,217,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0341,116,235,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0342,52,308,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0343,121,248,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0344,96,254,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0345,110,356,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0346,82,329,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0347,100,259,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0348,116,153,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0349,62,288,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0350,72,192,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0351,162,336,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0352,132,100,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0353,119,234,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0354,99,335,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0355,130,253,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0356,120,119,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0357,95,150,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0358,159,231,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0359,136,261,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0360,135,361,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0361,148,252,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0362,127,344,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0363,69,335,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0364,107,267,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0365,115,231,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0366,115,20,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0367,88,161,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0368,82,75,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0369,137,142,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0370,124,319,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0371,88,209,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0372,155,198,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0373,109,52,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0374,161,202,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0375,80,288,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0376,107,214,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0377,100,279,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0378,140,182,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0379,120,343,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0380,124,183,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0381,162,168,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0382,122,123,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0383,93,175,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0384,136,302,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0385,106,280,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0386,117,276,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0387,96,241,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0388,115,231,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0389,195,244,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0390,162,307,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0391,74,254,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0392,152,97,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0393,96,496,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0394,123,187,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0395,122,154,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0396,124,240,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0397,112,336,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0398,172,306,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0399,98,181,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0400,80,254,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0401,106,178,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0402,100,241,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0403,125,130,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0404,166,236,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0405,80,290,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0406,95,368,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0407,161,266,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0408,191,151,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0409,130,201,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0410,94,119,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0411,154,203,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0412,92,180,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0413,214,224,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0414,99,204,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0415,156,213,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0416,115,216,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0417,105,201,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0418,162,204,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0419,118,20,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0420,141,320,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0421,99,259,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0422,87,246,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0423,131,42,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0424,153,326,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0425,115,133,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0426,120,208,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0427,148,216,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0428,116,301,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0429,140,229,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0430,100,161,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0431,100,157,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0432,109,317,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0433,110,202,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0434,59,306,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0435,109,274,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0436,136,170,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0437,136,104,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0438,100,343,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0439,93,258,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0440,121,159,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0441,165,213,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0442,144,389,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0443,75,215,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0444,148,214,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0445,156,273,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0446,127,260,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0447,96,96,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0448,65,243,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0449,90,330,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0450,83,79,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0451,59,333,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0452,121,265,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0453,82,344,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0454,74,216,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0455,106,303,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0456,85,186,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0457,110,214,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0458,120,278,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0459,148,194,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0460,115,234,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0461,132,212,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0462,136,245,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0463,145,171,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0464,127,175,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0465,66,164,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0466,125,180,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0467,90,275,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0468,157,276,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0469,141,115,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0470,137,354,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
BRAF,K562,sgBRAF_0471,160,229,MAPK_signaling,Replogle_2022_GSE161462_simulation,CC_BY_4.0
