gene,cell_line,lineage,chronos_score,is_essential,data_source,license
BRAF,ACH-00286,CRC,-0.7047,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00287,BREAST,-0.6588,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00288,PANC,-0.8443,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00289,CRC,-0.6338,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00290,HEMA,-0.5558,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00291,CRC,-0.4891,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00292,OTHER,-0.6223,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00293,CRC,-0.6001,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00294,OTHER,-0.5354,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00295,OTHER,-0.4306,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00296,OTHER,-0.6171,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00297,HEMA,-0.5574,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00298,HEMA,-0.5673,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00299,SKIN,-0.6754,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00300,HEMA,-0.4507,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00301,CRC,-0.6525,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00302,PANC,-0.661,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00303,PANC,-0.5195,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00304,OTHER,-0.3326,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00305,PANC,-0.8062,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00306,BREAST,-0.494,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00307,SKIN,-0.6435,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00308,LUNG,-0.7465,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00309,CRC,-0.84,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00310,PANC,-0.507,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00311,BREAST,-0.4954,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00312,LUNG,-0.7827,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00313,BREAST,-0.371,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00314,BREAST,-0.8756,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00315,BREAST,-0.8521,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00316,BREAST,-0.4306,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00317,BRAIN,-0.5409,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00318,LUNG,-0.7124,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00319,OTHER,-0.749,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00320,OTHER,-0.5535,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00321,PANC,-0.4495,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00322,BREAST,-0.4264,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00323,PANC,-0.7245,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00324,OTHER,-0.6159,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00325,SKIN,-0.6092,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00326,HEMA,-0.8694,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00327,PANC,-0.7114,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00328,SKIN,-0.4232,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00329,LUNG,-0.9863,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00330,BRAIN,-0.6492,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00331,LUNG,-0.9236,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00332,BRAIN,-0.6948,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00333,OTHER,-0.542,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00334,CRC,-1.0627,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00335,SKIN,-0.4579,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00336,CRC,-0.6369,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00337,BRAIN,-0.5877,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00338,CRC,-1.1221,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00339,OTHER,-0.6995,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00340,CRC,-0.5651,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00341,OTHER,-0.9667,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00342,HEMA,-0.6021,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00343,SKIN,-0.727,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00344,HEMA,-0.4293,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00345,HEMA,-0.6513,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00346,OTHER,-0.4894,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00347,LUNG,-0.6652,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00348,SKIN,-0.2746,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00349,CRC,-0.7804,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00350,SKIN,-0.4936,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00351,CRC,-0.9728,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00352,SKIN,-0.3714,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00353,SKIN,-0.6641,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00354,PANC,-0.8341,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00355,PANC,-0.7533,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00356,HEMA,-0.7844,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00357,HEMA,-0.5157,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00358,PANC,-0.6049,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00359,SKIN,-0.5061,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00360,OTHER,-0.7883,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00361,CRC,-0.7686,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00362,CRC,-0.6387,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00363,CRC,-1.0317,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00364,SKIN,-0.7112,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00365,BREAST,-0.4185,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00366,HEMA,-0.5095,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00367,BRAIN,-0.4882,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00368,BREAST,-0.2711,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00369,OTHER,-0.4797,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00370,HEMA,-0.4513,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00371,LUNG,-0.3434,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00372,BREAST,-0.5821,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00373,LUNG,-0.8697,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00374,CRC,-0.6858,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00375,CRC,-0.6842,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00376,OTHER,-0.629,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00377,BREAST,-0.7049,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00378,BREAST,-0.2035,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00379,BRAIN,-0.501,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00380,PANC,-0.8598,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00381,OTHER,-0.4126,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00382,HEMA,-0.5664,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00383,PANC,-0.7879,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00384,BREAST,-0.4657,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00385,OTHER,-0.7438,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00386,BRAIN,-0.4971,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00387,OTHER,-0.2631,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00388,CRC,-0.6801,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00389,OTHER,-0.6064,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00390,SKIN,-0.6261,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00391,CRC,-0.8116,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00392,SKIN,-0.5881,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00393,BRAIN,-0.6067,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00394,CRC,-0.6126,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00395,BREAST,-0.81,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00396,HEMA,-0.4207,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00397,LUNG,-0.807,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00398,BREAST,-0.4935,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00399,BREAST,-0.719,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00400,LUNG,-0.5507,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00401,OTHER,-0.3632,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00402,HEMA,-0.4061,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00403,CRC,-0.9772,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00404,OTHER,-0.4256,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00405,OTHER,-0.4893,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00406,LUNG,-0.9908,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00407,HEMA,-0.5536,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00408,CRC,-0.6953,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00409,OTHER,-0.4666,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00410,BRAIN,-0.5234,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00411,SKIN,-0.5063,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00412,CRC,-0.529,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00413,OTHER,-0.3661,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00414,CRC,-1.1801,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00415,LUNG,-0.7976,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00416,CRC,-0.7747,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00417,HEMA,-0.8128,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00418,LUNG,-0.7359,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00419,OTHER,-0.3627,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00420,SKIN,-0.713,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00421,CRC,-0.6995,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00422,CRC,-0.8874,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00423,CRC,-0.8508,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00424,SKIN,-0.3284,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00425,HEMA,-0.6314,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00426,LUNG,-0.6807,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00427,OTHER,-0.8307,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00428,CRC,-0.4707,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00429,HEMA,-0.4596,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00430,OTHER,-0.5774,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00431,HEMA,-0.4637,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00432,BRAIN,-0.7615,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00433,HEMA,-0.3726,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00434,CRC,-0.7986,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00435,LUNG,-0.7806,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00436,CRC,-0.8237,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00437,PANC,-0.8371,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00438,BRAIN,-0.4458,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00439,SKIN,-0.5116,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00440,OTHER,-0.4522,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00441,CRC,-0.7513,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00442,BRAIN,-0.473,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00443,LUNG,-0.8128,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00444,LUNG,-0.4155,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00445,BRAIN,-0.7852,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00446,OTHER,-0.3609,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00447,SKIN,-0.3448,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00448,CRC,-0.8778,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00449,SKIN,-0.2156,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00450,CRC,-0.6007,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00451,OTHER,-0.4043,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00452,BRAIN,-0.5458,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00453,CRC,-0.7826,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00454,CRC,-0.7814,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00455,LUNG,-0.6914,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00456,OTHER,-0.3398,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00457,BREAST,-0.5228,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00458,HEMA,-0.6867,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00459,SKIN,-0.4263,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00460,SKIN,-0.4118,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00461,CRC,-0.6518,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00462,OTHER,-0.4382,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00463,LUNG,-0.7906,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00464,SKIN,-0.6893,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00465,BRAIN,-0.6802,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00466,SKIN,-0.7953,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00467,OTHER,-0.5145,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00468,CRC,-0.7625,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00469,PANC,-0.816,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00470,BREAST,-0.9933,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00471,PANC,-0.9371,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00472,CRC,-0.5819,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00473,CRC,-0.8497,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00474,LUNG,-0.6959,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00475,LUNG,-0.9586,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00476,BREAST,-0.3342,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00477,SKIN,-0.5716,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00478,SKIN,-0.5065,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00479,BREAST,-0.2011,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00480,BREAST,-0.3225,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00481,LUNG,-0.796,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00482,SKIN,-0.639,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00483,LUNG,-0.7988,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00484,CRC,-0.6735,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00485,BREAST,-0.5658,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00486,PANC,-0.8093,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00487,LUNG,-0.5299,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00488,SKIN,-0.5671,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00489,SKIN,-0.2051,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00490,BRAIN,-0.5364,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00491,SKIN,-0.2822,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00492,SKIN,-0.4964,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00493,LUNG,-0.6056,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00494,HEMA,-0.6587,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00495,PANC,-0.8781,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00496,BREAST,-0.481,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00497,SKIN,-0.4017,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00498,BREAST,-0.544,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00499,PANC,-0.943,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00500,BRAIN,-0.754,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00501,OTHER,-0.7641,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00502,OTHER,-0.8151,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00503,PANC,-0.7336,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00504,PANC,-0.5812,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00505,HEMA,-0.552,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00506,LUNG,-1.0891,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00507,HEMA,-0.5786,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00508,PANC,-0.7744,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00509,CRC,-0.4356,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00510,CRC,-0.9686,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00511,OTHER,-0.6086,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00512,CRC,-0.4941,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00513,LUNG,-0.6825,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00514,BREAST,-0.4655,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00515,CRC,-0.7328,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00516,LUNG,-0.7005,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00517,BRAIN,-0.4334,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00518,CRC,-0.8714,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00519,HEMA,-0.4183,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00520,OTHER,-0.756,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00521,BREAST,-0.5007,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00522,CRC,-0.7232,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00523,SKIN,-0.6424,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00524,CRC,-0.7534,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00525,BREAST,-0.6434,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00526,OTHER,-0.7108,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00527,OTHER,-0.603,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00528,HEMA,-0.7156,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00529,LUNG,-0.7016,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00530,BRAIN,-0.7225,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00531,BRAIN,-0.4432,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00532,BREAST,-0.7272,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00533,SKIN,-0.6349,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00534,CRC,-0.8437,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00535,LUNG,-0.5512,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00536,PANC,-0.7005,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00537,CRC,-0.7818,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00538,CRC,-0.6752,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00539,HEMA,-0.8661,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00540,OTHER,-0.5565,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00541,PANC,-0.4504,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00542,HEMA,-0.5301,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00543,OTHER,-0.5398,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00544,CRC,-0.6678,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00545,BREAST,-0.4157,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00546,BREAST,-0.8496,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00547,CRC,-1.0023,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00548,HEMA,-0.5185,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00549,BREAST,-0.6572,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00550,PANC,-0.5532,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00551,CRC,-0.7973,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00552,LUNG,-1.0402,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00553,OTHER,-0.7402,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00554,CRC,-1.1625,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00555,LUNG,-0.7851,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00556,LUNG,-0.7783,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00557,PANC,-0.8137,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00558,SKIN,-0.3882,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00559,PANC,-0.5702,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00560,CRC,-0.7756,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00561,LUNG,-1.0702,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00562,OTHER,-0.4574,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00563,SKIN,-0.4667,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00564,SKIN,-0.5036,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00565,BRAIN,-0.4028,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00566,HEMA,-0.7247,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00567,CRC,-0.4487,0,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00568,BREAST,-0.6939,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00569,PANC,-0.6376,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00570,BREAST,-0.8031,1,DepMap_26Q1_simulation,CC_BY_4.0
BRAF,ACH-00571,OTHER,-0.6895,1,DepMap_26Q1_simulation,CC_BY_4.0
