gene,cell_line,lineage,demeter2_score,is_essential,data_source,license
BRAF,ACH-sh0286,BREAST,-0.1517,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0287,LUNG,-0.5696,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0288,BRAIN,-0.4269,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0289,OTHER,-0.5029,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0290,LUNG,-0.4391,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0291,CRC,-0.6545,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0292,CRC,-0.5138,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0293,CRC,-0.8218,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0294,PANC,-0.6594,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0295,HEMA,-0.2605,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0296,BREAST,-0.3804,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0297,BREAST,-0.2717,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0298,OTHER,-0.5159,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0299,OTHER,-0.4777,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0300,CRC,-0.819,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0301,LUNG,-0.5999,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0302,OTHER,-0.3407,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0303,HEMA,-0.4784,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0304,OTHER,-0.4363,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0305,HEMA,-0.5732,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0306,BREAST,-0.5603,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0307,PANC,-0.5979,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0308,BRAIN,-0.3473,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0309,BRAIN,-0.4965,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0310,SKIN,-0.3568,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0311,CRC,-0.4477,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0312,OTHER,-0.5115,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0313,BREAST,-0.6001,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0314,CRC,-0.8928,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0315,SKIN,-0.4173,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0316,PANC,-0.6949,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0317,SKIN,-0.4382,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0318,HEMA,-0.5372,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0319,CRC,-0.6322,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0320,OTHER,-0.3997,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0321,BRAIN,-0.4972,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0322,LUNG,-0.4663,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0323,SKIN,-0.5527,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0324,OTHER,-0.5328,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0325,BREAST,-0.5032,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0326,BRAIN,-0.3937,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0327,BRAIN,-0.5928,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0328,HEMA,-0.3002,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0329,PANC,-0.8331,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0330,SKIN,-0.4728,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0331,PANC,-0.5549,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0332,BREAST,-0.6462,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0333,LUNG,-0.5524,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0334,BREAST,-0.3422,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0335,BREAST,-0.4196,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0336,LUNG,-0.6089,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0337,CRC,-0.6117,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0338,PANC,-0.6027,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0339,SKIN,-0.326,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0340,OTHER,-0.4843,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0341,SKIN,-0.5141,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0342,BREAST,-0.3369,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0343,CRC,-0.5229,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0344,CRC,-0.4629,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0345,LUNG,-0.7479,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0346,BREAST,-0.3048,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0347,CRC,-0.6225,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0348,OTHER,-0.5705,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0349,CRC,-0.5002,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0350,SKIN,-0.4067,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0351,BRAIN,-0.5909,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0352,LUNG,-0.6306,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0353,SKIN,-0.3669,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0354,HEMA,-0.6804,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0355,HEMA,-0.3791,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0356,CRC,-0.6272,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0357,BRAIN,-0.383,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0358,OTHER,-0.7395,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0359,CRC,-0.3922,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0360,BREAST,-0.5296,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0361,OTHER,-0.526,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0362,LUNG,-0.6312,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0363,LUNG,-0.5286,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0364,OTHER,-0.4685,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0365,BRAIN,-0.248,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0366,BREAST,-0.4806,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0367,OTHER,-0.2362,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0368,HEMA,-0.4764,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0369,SKIN,-0.4492,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0370,HEMA,-0.657,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0371,SKIN,-0.5547,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0372,SKIN,-0.4117,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0373,LUNG,-0.789,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0374,SKIN,-0.2304,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0375,CRC,-0.5721,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0376,BRAIN,-0.4964,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0377,HEMA,-0.4616,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0378,LUNG,-0.3823,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0379,LUNG,-0.4984,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0380,LUNG,-0.847,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0381,CRC,-0.6544,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0382,BREAST,-0.3306,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0383,BREAST,-0.5607,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0384,HEMA,-0.4035,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0385,HEMA,-0.7455,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0386,SKIN,-0.5265,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0387,LUNG,-0.5857,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0388,BRAIN,-0.3556,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0389,CRC,-0.6628,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0390,HEMA,-0.3295,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0391,LUNG,-0.7936,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0392,OTHER,-0.4743,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0393,LUNG,-0.576,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0394,LUNG,-0.8044,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0395,OTHER,-0.282,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0396,LUNG,-0.5621,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0397,OTHER,-0.594,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0398,CRC,-0.5281,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0399,OTHER,-0.5588,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0400,OTHER,-0.5348,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0401,BREAST,-0.6283,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0402,HEMA,-0.497,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0403,OTHER,-0.7359,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0404,OTHER,-0.422,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0405,LUNG,-0.3592,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0406,CRC,-0.658,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0407,BREAST,-0.7497,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0408,OTHER,-0.5124,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0409,PANC,-0.6091,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0410,BREAST,-0.4303,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0411,BREAST,-0.4586,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0412,SKIN,-0.2521,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0413,OTHER,-0.4745,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0414,OTHER,-0.5016,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0415,CRC,-0.5547,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0416,BREAST,-0.3922,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0417,CRC,-0.6278,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0418,BREAST,-0.4817,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0419,CRC,-0.6847,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0420,CRC,-0.5052,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0421,BRAIN,-0.6522,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0422,LUNG,-0.5848,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0423,LUNG,-0.4846,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0424,SKIN,-0.4574,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0425,BREAST,-0.6765,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0426,LUNG,-0.6214,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0427,CRC,-0.5055,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0428,CRC,-0.5705,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0429,OTHER,-0.591,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0430,PANC,-0.3029,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0431,PANC,-0.479,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0432,PANC,-0.5802,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0433,BRAIN,-0.0895,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0434,OTHER,-0.488,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0435,LUNG,-0.7966,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0436,CRC,-0.6217,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0437,PANC,-0.5912,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0438,BRAIN,-0.6545,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0439,BREAST,-0.3601,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0440,LUNG,-0.4719,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0441,PANC,-0.785,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0442,BRAIN,-0.5347,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0443,BREAST,-0.6094,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0444,OTHER,-0.6197,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0445,SKIN,-0.3928,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0446,PANC,-0.5883,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0447,CRC,-0.6288,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0448,PANC,-0.5599,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0449,CRC,-0.6505,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0450,CRC,-0.6849,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0451,HEMA,-0.502,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0452,OTHER,-0.4825,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0453,PANC,-0.5977,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0454,LUNG,-0.5336,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0455,LUNG,-0.6954,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0456,BRAIN,-0.4882,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0457,CRC,-0.675,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0458,SKIN,-0.5315,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0459,BREAST,-0.3473,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0460,OTHER,-0.5423,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0461,HEMA,-0.4702,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0462,BREAST,-0.5829,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0463,SKIN,-0.3586,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0464,CRC,-0.4569,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0465,CRC,-0.5779,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0466,HEMA,-0.1982,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0467,SKIN,-0.7241,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0468,BREAST,-0.5403,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0469,BRAIN,-0.3648,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0470,OTHER,-0.6527,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0471,LUNG,-0.6219,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0472,PANC,-0.5907,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0473,CRC,-0.6324,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0474,LUNG,-0.6059,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0475,LUNG,-0.4896,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0476,PANC,-0.4592,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0477,HEMA,-0.6335,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0478,CRC,-0.7719,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0479,LUNG,-0.5423,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0480,CRC,-0.753,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0481,CRC,-0.3516,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0482,BREAST,-0.4634,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0483,LUNG,-0.57,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0484,OTHER,-0.473,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0485,PANC,-0.6478,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0486,LUNG,-0.6952,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0487,PANC,-0.3806,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0488,LUNG,-0.5526,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0489,HEMA,-0.7123,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0490,CRC,-0.6828,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0491,SKIN,-0.381,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0492,CRC,-0.5454,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0493,BREAST,-0.2903,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0494,PANC,-0.5651,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0495,CRC,-0.6331,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0496,HEMA,-0.4727,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0497,BREAST,-0.4121,1,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0498,HEMA,-0.3793,0,Project_Achilles_simulation,CC_BY_4.0
BRAF,ACH-sh0499,LUNG,-0.6832,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0000,SKIN,-0.3924,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0001,CRC,-0.276,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0002,CRC,-0.3313,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0003,HEMA,-0.3636,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0004,SKIN,-0.2409,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0005,LUNG,-0.4464,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0006,HEMA,-0.2714,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0007,LUNG,-0.191,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0008,BREAST,-0.3509,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0009,BREAST,-0.3617,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0010,OTHER,-0.4874,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0011,OTHER,-0.3977,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0012,LUNG,-0.436,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0013,LUNG,-0.22,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0014,BREAST,-0.3839,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0015,CRC,-0.387,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0016,LUNG,-0.2095,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0017,OTHER,-0.36,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0018,HEMA,-0.2783,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0019,PANC,-0.3967,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0020,PANC,-0.2997,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0021,OTHER,-0.3729,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0022,SKIN,-0.1828,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0023,OTHER,-0.3199,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0024,OTHER,-0.5325,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0025,CRC,-0.4133,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0026,CRC,-0.5143,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0027,HEMA,-0.2799,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0028,CRC,-0.2478,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0029,BREAST,-0.3166,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0030,LUNG,-0.4157,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0031,PANC,-0.498,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0032,CRC,-0.356,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0033,BREAST,-0.4367,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0034,PANC,-0.2291,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0035,CRC,-0.4007,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0036,BREAST,-0.2906,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0037,PANC,-0.4124,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0038,LUNG,-0.2078,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0039,BREAST,-0.4821,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0040,BREAST,-0.3961,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0041,CRC,-0.2746,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0042,SKIN,-0.1321,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0043,CRC,-0.5361,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0044,SKIN,-0.5153,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0045,CRC,-0.2889,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0046,PANC,-0.1447,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0047,OTHER,-0.2408,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0048,LUNG,-0.2569,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0049,CRC,-0.4887,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0050,BREAST,-0.3159,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0051,BREAST,-0.2836,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0052,SKIN,-0.3223,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0053,CRC,-0.3104,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0054,CRC,-0.252,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0055,OTHER,-0.6666,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0056,BREAST,-0.6148,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0057,SKIN,-0.5047,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0058,HEMA,-0.3388,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0059,HEMA,-0.4006,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0060,OTHER,-0.5234,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0061,BREAST,-0.1394,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0062,LUNG,-0.377,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0063,CRC,-0.3245,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0064,BREAST,-0.2286,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0065,SKIN,-0.0731,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0066,SKIN,-0.3577,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0067,OTHER,-0.3259,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0068,HEMA,-0.5119,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0069,PANC,-0.3562,0,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0070,CRC,-0.5139,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0071,PANC,-0.4089,1,Project_Achilles_simulation,CC_BY_4.0
CCND1,ACH-sh0072,OTHER,-0.2509,0,Project_Achilles_simulation,CC_BY_4.0
